imagenes,px1,py1,pz1,roll1,pitch1,yaw1,px2,py2,pz2,roll2,pitch2,yaw2,px3,py3,pz3,roll3,pitch3,yaw3,px4,py4,pz4,roll4,pitch4,yaw4,px5,py5,pz5,roll5,pitch5,yaw5,px6,py6,pz6,roll6,pitch6,yaw6,t1,t2,t3,t4,t5,t6
ejemplo_0021.bin,0,0,0.089159,0,0,1.5707963267949,0.212500000000002,2.25372238229042E-17,0.457219796608385,-2.0943951023932,0,1.5707963267949,0.408624999999999,1.73669195341186E-18,0.117521331973938,2.09439510239319,0,1.5707963267949,0.408624999999999,-0.10915,0.117521331973938,-3.14159265358979,0.008653557517436,0,0.409444048996649,-0.10915,0.212167788108022,3.07214160009726,-1.44577284028943,1.50188563571429,0.327786421994902,-0.119388291020024,0.212874434718962,2.26619720912182,-1.44577284028943,1.50188563571429,0,4.18879020478639,4.18879020478639,1.03854399367919,4.83711418567098,5.47724091620414
ejemplo_0022.bin,0,0,0.089159,0,0,1.5707963267949,0.212500000000002,2.25372238229042E-17,0.457219796608385,-2.0943951023932,0,1.5707963267949,0.489862634920423,5.55366066998546E-18,0.17985716168796,2.35619449019234,0,1.5707963267949,0.489862634920423,-0.10915,0.17985716168796,0,-0.28747090084299,3.14159265358979,0.463026726815448,-0.10915,0.089091217985592,-0.547558870942977,0.99486914498338,2.04351521118642,0.532050725188288,-0.14905619677323,0.068683545219633,-2.99725885467894,0.99486914498338,2.04351521118642,0,4.18879020478639,4.45058959258554,3.63951991614426,5.21862289186925,3.83348532344361
ejemplo_0023.bin,0,0,0.089159,0,0,1.5707963267949,0.212500000000002,2.25372238229042E-17,0.457219796608385,-2.0943951023932,0,1.5707963267949,0.552198464634446,1.05280311487653E-17,0.261094796608383,2.61799387799149,0,1.5707963267949,0.552198464634446,-0.10915,0.261094796608383,0,0.155162388167068,3.14159265358979,0.566825726616388,-0.10915,0.167581879281889,2.98642162039003,-0.01051338220779,-1.57244088816398,0.565960491200144,-0.026854659604587,0.167446539422207,-1.98459746854093,-0.01051338220779,-1.57244088816398,0,4.18879020478639,4.71238898038469,3.82035381735518,3.13095142772539,1.31216621824862
ejemplo_0024.bin,0,0,0.089159,0,0,1.5707963267949,0.212500000000002,2.25372238229042E-17,0.457219796608385,-2.0943951023932,0,1.5707963267949,0.591384405361888,1.63208082621585E-17,0.355698026166919,2.87979326579064,0,1.5707963267949,0.591384405361888,-0.10915,0.355698026166919,0,1.28422120460149,3.14159265358979,0.682174351678389,-0.10915,0.328943435012375,1.70297941758873,-0.255017224296952,-2.65652868182956,0.661413182830427,-0.072017437059228,0.258491773303683,2.601292536868,-0.255017224296952,-2.65652868182956,0,4.18879020478639,4.97418836818384,4.68761324599047,2.03888956517804,0.898313119279273
ejemplo_0025.bin,0,0,0.089159,0,0,1.5707963267949,0.212500000000002,2.25372238229042E-17,0.457219796608385,-2.0943951023932,0,1.5707963267949,-0.178003738106543,2.48010762837653E-17,0.494191313007028,-0.0943951023932,0,1.5707963267949,-0.178003738106543,-0.10915,0.494191313007028,0,1.0680116815393,3.14159265358979,-0.095067231100815,-0.10915,0.448582560495161,2.07210526465511,0.04024650018718,-1.49750558500483,-0.091755838259452,-0.027137405720414,0.45460410987902,-2.89319075427702,0.04024650018718,-1.49750558500483,0,4.18879020478639,2,1.1624067839325,3.22518937614645,1.31788928824745
ejemplo_0026.bin,0,0,0.089159,0,0,1.5707963267949,0.212500000000002,2.25372238229042E-17,0.457219796608385,-2.0943951023932,0,1.5707963267949,-0.179749999999998,2.25372238229042E-17,0.457219796608385,0,0,1.5707963267949,-0.179749999999998,-0.10915,0.457219796608385,0,-1.21838771744475,3.14159265358979,-0.26858319735601,-0.10915,0.424550460105972,-1.91996541064818,-0.048681593906086,-1.43792795018315,-0.27258811022478,-0.027672036849982,0.435440464414409,-2.17698359258768,-0.048681593906086,-1.43792795018315,0,4.18879020478639,2.0943951023932,5.06479758973484,3.00013616420398,6.02616712524009
ejemplo_0027.bin,0,0,0.089159,0,0,1.5707963267949,0.212500000000002,2.25372238229042E-17,0.457219796608385,-2.0943951023932,0,1.5707963267949,-0.166384405361885,2.87536393836498E-17,0.558741567049849,-0.26179938779915,0,1.5707963267949,-0.166384405361885,-0.10915,0.558741567049849,0,-0.808400049866227,3.14159265358979,-0.23483368432885,-0.10915,0.493370941315483,-1.06320488868405,-0.596123138766545,0.780711783900949,-0.28104007505671,-0.157081131868472,0.54175343870567,2.31909821314115,-0.596123138766545,0.780711783900949,0,4.18879020478639,1.83259571459405,5.73658464511252,0.949124165120665,3.38230310182522
ejemplo_0028.bin,0,0,0.089159,0,0,1.5707963267949,0.212500000000002,2.25372238229042E-17,0.457219796608385,-2.0943951023932,0,1.5707963267949,-0.127198464634444,3.4546416497043E-17,0.653344796608386,-0.5235987755983,0,1.5707963267949,-0.127198464634444,-0.10915,0.653344796608386,0,0.982544521528623,3.14159265358979,-0.048457990402319,-0.10915,0.600822799143513,0.984539181343658,-0.051517608842648,1.64817663119126,-0.052696014364948,-0.19109486474815,0.594469194316362,0.85679296086171,-0.051517608842648,1.64817663119126,0,4.18879020478639,1.5707963267949,1.50614329712694,0.092932638080185,6.15543908669764
ejemplo_0029.bin,0,0,0.089159,0,0,1.5707963267949,0.212500000000002,2.25372238229042E-17,0.457219796608385,-2.0943951023932,0,1.5707963267949,-0.064862634920421,3.95207869758228E-17,0.734582431528809,-0.78539816339745,0,1.5707963267949,-0.064862634920421,-0.10915,0.734582431528809,0,-0.391433892348122,3.14159265358979,-0.100972958100798,-0.10915,0.647091477368915,-2.71660783393317,-0.388928081956482,-1.40084070732263,-0.132180852286887,-0.034093687228963,0.659971976337747,1.33164179179845,-0.388928081956482,-1.40084070732263,0,4.18879020478639,1.30899693899575,0.393964271049342,2.7188919200607,4.04824962573163
ejemplo_0030.bin,0,0,0.089159,0,0,1.5707963267949,0.131332222609354,2.47500517678932E-17,0.49335801942544,-1.88495559215388,0,1.5707963267949,0.420105416775689,8.49518871821959E-18,0.227895960307809,2.39822971502571,0,1.5707963267949,0.420105416775689,-0.10915,0.227895960307809,0,-0.41531035031997,3.14159265358979,0.3819166104742,-0.10915,0.141292048310328,-0.415438414989573,0.024097483979233,1.58142459547443,0.383899641472061,-0.191421458900255,0.14041761221477,2.66669229961981,0.024097483979233,1.58142459547443,0,4.39822971502571,4.28318530717959,3.46964524183393,6.2568485085252,3.08213071460941
ejemplo_0031.bin,0,0,0.089159,0,0,1.5707963267949,0.131332222609354,2.47500517678932E-17,0.49335801942544,-1.88495559215388,0,1.5707963267949,0.393798702953614,6.90091297999858E-18,0.20185946163193,2.30383461263251,0,1.5707963267949,0.393798702953614,-0.10915,0.20185946163193,0,-0.304032609100978,3.14159265358979,0.365463304817871,-0.10915,0.111550393911745,-2.81698990932313,0.352060811489833,-1.68631785088906,0.393843056440858,-0.032412846882795,0.102645955171192,3.01111039254375,0.352060811489833,-1.68631785088906,0,4.39822971502571,4.18879020478639,3.67531808544611,3.51137040030205,5.82810030186689
ejemplo_0032.bin,0,0,0.089159,0,0,1.5707963267949,0.131332222609354,2.47500517678932E-17,0.49335801942544,-1.88495559215388,0,1.5707963267949,0.460300752885945,1.16687015491881E-17,0.279723357940793,2.56563400043166,0,1.5707963267949,0.460300752885945,-0.10915,0.279723357940793,-3.14159265358979,-1.55103133817106,3.10862446895044E-15,0.365669240021334,-0.10915,0.281593992313112,-1.58883762502206,0.008073004696278,1.15008984149888,0.366333641090903,-0.184271044304579,0.315204664335675,-1.43788302499663,0.008073004696278,1.15008984149888,0,4.39822971502571,4.45058959258554,2.12698999132924,0.42077931140944,0.150954600025464
ejemplo_0033.bin,0,0,0.089159,0,0,1.5707963267949,0.131332222609354,2.47500517678932E-17,0.49335801942544,-1.88495559215388,0,1.5707963267949,0.504384141126127,1.7327962517829E-17,0.372146103381864,2.82743338823081,0,1.5707963267949,0.504384141126127,-0.10915,0.372146103381864,-3.14159265358979,1.1622473837424,0,0.591244281616777,-0.10915,0.409748476896637,1.45349270668113,0.392257330505357,-2.84256455242259,0.622705536350381,-0.086746548909953,0.337074101565003,-2.79240172140687,0.392257330505357,-2.84256455242259,0,4.39822971502571,4.71238898038469,5.4350971887962,1.8464925176056,2.03729087909161
ejemplo_0034.bin,0,0,0.089159,0,0,1.5707963267949,0.131332222609354,2.47500517678932E-17,0.49335801942544,-1.88495559215388,0,1.5707963267949,0.523044657616836,2.34930266032794E-17,0.472829240589142,3.08923277602996,0,1.5707963267949,0.523044657616836,-0.10915,0.472829240589142,-3.14159265358979,-1.1041809058922,0,0.438513120449811,-0.10915,0.515409068256478,-1.62148428688339,0.46405586309643,0.112864659816435,0.47534884842971,-0.11743880034722,0.588537140383362,-1.2726231350928,0.46405586309643,0.112864659816435,0,4.39822971502571,4.97418836818384,1.15654078345206,1.46991081680968,0.348861151790594
ejemplo_0035.bin,0,0,0.089159,0,0,1.5707963267949,0.131332222609354,2.47500517678932E-17,0.49335801942544,-1.88495559215388,0,1.5707963267949,-0.258324882383683,2.19929620317272E-17,0.448331327025875,0.11504440784612,0,1.5707963267949,-0.258324882383683,-0.10915,0.448331327025875,0,0.06801407701586,3.14159265358979,-0.251892312092203,-0.10915,0.353900164058107,3.06378521695543,0.506718977994131,-1.53297716658934,-0.211951206056329,-0.03724314673929,0.356620918139923,-0.62858676957871,0.506718977994131,-1.53297716658934,0,4.39822971502571,2,6.23615497634933,3.64959839843679,2.59081332064546
ejemplo_0036.bin,0,0,0.089159,0,0,1.5707963267949,0.131332222609354,2.47500517678932E-17,0.49335801942544,-1.88495559215388,0,1.5707963267949,-0.252346173778481,1.97563486594203E-17,0.411804658702174,0.20943951023932,0,1.5707963267949,-0.252346173778481,-0.10915,0.411804658702174,-3.14159265358979,-0.840494825733221,0,-0.322857897245872,-0.10915,0.474945131884263,-2.06290995879696,0.563712704144776,0.787059211143641,-0.278882691547739,-0.158422448893739,0.52405416428993,0.166325834007807,0.563712704144776,0.787059211143641,0,4.39822971502571,2.0943951023932,3.7726479690837,0.928927741572032,2.22923579280478
ejemplo_0037.bin,0,0,0.089159,0,0,1.5707963267949,0.131332222609354,2.47500517678932E-17,0.49335801942544,-1.88495559215388,0,1.5707963267949,-0.260380212398127,2.60070769325068E-17,0.513886798261735,-0.05235987755983,0,1.5707963267949,-0.260380212398127,-0.10915,0.513886798261735,-3.14159265358979,0.706671211383127,0,-0.19892342430817,-0.10915,0.585870724923637,1.82079205513463,-0.836401634272273,0.331329284178767,-0.260009490636208,-0.127091078377664,0.638023387436811,0.718700016530093,-0.836401634272273,0.331329284178767,0,4.39822971502571,1.83259571459405,2.48728131976652,4.93214968806805,5.18109326857506
ejemplo_0038.bin,0,0,0.089159,0,0,1.5707963267949,0.131332222609354,2.47500517678932E-17,0.49335801942544,-1.88495559215388,0,1.5707963267949,-0.24171969590742,3.21721410179572E-17,0.614569935469013,-0.31415926535898,0,1.5707963267949,-0.24171969590742,-0.10915,0.614569935469013,-3.14159265358979,-1.31211119276884,0,-0.333220422465095,-0.10915,0.638782319478391,-1.6450555964476,0.24802649965366,0.294252319418657,-0.313016486029672,-0.132288586429984,0.71513477045762,-2.05606179613332,0.24802649965366,0.294252319418657,0,4.39822971502571,1.5707963267949,4.76786311171762,1.28580483286566,5.87217910749388
ejemplo_0039.bin,0,0,0.089159,0,0,1.5707963267949,0.131332222609354,2.47500517678932E-17,0.49335801942544,-1.88495559215388,0,1.5707963267949,-0.197636307667238,3.78314019865981E-17,0.706992680910085,-0.57595865315813,0,1.5707963267949,-0.197636307667238,-0.10915,0.706992680910085,0,1.24488343278691,3.14159265358979,-0.107968793792173,-0.10915,0.676688234776471,1.56089103151529,-0.3257677013386,3.11065097344944,-0.134307773416101,-0.111562182949641,0.598754098957899,-2.39487005128544,-0.3257677013386,3.11065097344944,0,4.39822971502571,1.30899693899575,1.82084208594507,1.54148249387382,2.32742422437888
ejemplo_0040.bin,0,0,0.089159,0,0,1.5707963267949,0.044424596888754,2.58811836867002E-17,0.511830805531516,-1.67551608191456,0,1.5707963267949,0.382080069477903,1.3657876634946E-17,0.312209052381718,2.60766922526503,0,1.5707963267949,0.382080069477903,-0.10915,0.312209052381718,0,-0.61589968378798,3.14159265358979,0.327401415053648,-0.10915,0.234950607857168,-0.878448633788367,0.721985604095833,2.2436548034872,0.381791522994756,-0.157453485787159,0.196456719784328,-0.672151331751925,0.721985604095833,2.2436548034872,0,4.60766922526503,4.28318530717959,3.0596163981266,5.33963796203804,0.206297302036461
ejemplo_0041.bin,0,0,0.089159,0,0,1.5707963267949,0.044424596888754,2.58811836867002E-17,0.511830805531516,-1.67551608191456,0,1.5707963267949,0.361761512932325,1.17635309951049E-17,0.281272040319791,2.51327412287183,0,1.5707963267949,0.361761512932325,-0.10915,0.281272040319791,3.14159265358979,1.41716179298894,0,0.455296669430733,-0.10915,0.295756411166271,1.45240255458356,-0.098140500079919,-0.881750953244399,0.447232665654486,-0.045932141677102,0.347831013729926,1.68538322325929,-0.098140500079919,-0.881750953244399,0,4.60766922526503,4.18879020478639,5.49434204490863,3.83645909130965,0.232980668675751
ejemplo_0042.bin,0,0,0.089159,0,0,1.5707963267949,0.044424596888754,2.58811836867002E-17,0.511830805531516,-1.67551608191456,0,1.5707963267949,0.410621519182281,1.72737641780489E-17,0.371260977322369,2.77507351067098,0,1.5707963267949,0.410621519182281,-0.10915,0.371260977322369,0,-0.591129839591016,3.14159265358979,0.357873121764515,-0.10915,0.292671989099734,-2.53964081807987,-0.178058936220158,-1.44970942535596,0.343296184116264,-0.028744295175414,0.302455931069132,-2.06058603028352,-0.178058936220158,-1.44970942535596,0,4.60766922526503,4.45058959258554,2.9169819569176,2.92662384194153,0.479054787796368
ejemplo_0043.bin,0,0,0.089159,0,0,1.5707963267949,0.044424596888754,2.58811836867002E-17,0.511830805531516,-1.67551608191456,0,1.5707963267949,0.434525810346959,2.33705787760742E-17,0.470829515814776,3.03687289847013,0,1.5707963267949,0.434525810346959,-0.10915,0.470829515814776,0,-0.022132820967376,3.14159265358979,0.432431109871116,-0.10915,0.376202697576411,-0.150330421143803,1.42248140464602,1.71950069787517,0.513827578407821,-0.121177399000887,0.374400869885806,-2.37439905238351,1.42248140464602,1.71950069787517,0,4.60766922526503,4.71238898038469,3.22417958774211,4.85905517279895,4.0591166759399
