shoulder_pan_joint,shoulder_lift_joint,elbow_joint,wrist_1_joint,wrist_2_joint,wrist_3_joint
0,-1.67551608191456,-1.83259571459405,147.273451636755,157.501452524829,139.866665972162
0,-1.67551608191456,-1.5707963267949,152.246934038907,43.4332539055019,177.611974104716
0,-1.67551608191456,-1.30899693899575,96.7977963263462,143.926755477606,2.64410152397128
0,-1.67551608191456,2,160.091888353694,83.0165516639306,134.418658091231
0,-1.67551608191456,2.0943951023932,148.580395476855,37.004696553186,149.436843492603
0,-1.67551608191456,1.83259571459405,100.860138625837,17.5832676608896,118.642182966009
0,-1.67551608191456,1.5707963267949,97.6011239689404,134.380210910022,117.968933998552
0,-1.67551608191456,1.30899693899575,43.6654787394007,112.166565003068,142.210737941803
0,-1.46607657167524,-2,25.0496469885653,19.5483336431267,8.56583258006691
0,-1.46607657167524,-2.0943951023932,37.6622418248216,95.0544415491376,159.163230936677
0,-1.46607657167524,-1.83259571459405,81.0415364373974,33.3104078746671,136.826326741401
0,-1.46607657167524,-1.5707963267949,178.835823727357,131.779166177367,166.47223708195
0,-1.46607657167524,-1.30899693899575,174.455429062219,51.490904119891,51.1041142066655
0,-1.46607657167524,2,116.344661141926,158.807774292017,62.6886311909665
0,-1.46607657167524,2.0943951023932,149.431509831416,78.9240052586317,143.940987657996
0,-1.46607657167524,1.83259571459405,159.879091151005,82.6502349536762,172.283332827718
0,-1.46607657167524,1.5707963267949,13.5931184964862,25.4594902855615,86.048767631677
0,-1.46607657167524,1.30899693899575,118.082636178771,110.310597356539,136.288615834107
0,-1.25663706143592,-2,179.790321129952,167.337375872594,35.3838289106177
0,-1.25663706143592,-2.0943951023932,153.453713372324,94.0891181430163,152.557999746323
0,-1.25663706143592,-1.83259571459405,160.296126202425,74.8709190792589,160.500917928454
0,-1.25663706143592,-1.5707963267949,138.633062038051,99.9966121380467,57.3240104803053
0,-1.25663706143592,-1.30899693899575,9.03221842224976,175.860818264429,37.2535409389714
0,-1.25663706143592,2,38.1576606684293,17.0966204839133,159.765673776009
0,-1.25663706143592,2.0943951023932,74.4377518435364,21.7988398128832,178.422318013807
0,-1.25663706143592,1.83259571459405,9.58305206681503,126.434406350297,19.1863667113596
0,-1.25663706143592,1.5707963267949,156.082041971825,172.045206855722,111.228970550228
0,-1.25663706143592,1.30899693899575,111.948096799201,17.0617718374942,118.013538885681
0,-1.0471975511966,-2,55.9817626594798,139.40739763226,74.2888478609134
0,-1.0471975511966,-2.0943951023932,123.591598809289,137.784175134431,133.111797204025
0,-1.0471975511966,-1.83259571459405,63.2253821114156,87.5139711765072,47.7851430418086
0,-1.0471975511966,-1.5707963267949,90.5409674035767,173.294445660774,176.761128157815
0,-1.0471975511966,-1.30899693899575,141.80789102587,141.009133103881,50.1910906309648
0,-1.0471975511966,2,35.1669647531818,8.92523639476,82.2270488738063
0,-1.0471975511966,2.0943951023932,92.908934980367,113.516933972683,160.303769308346
0,-1.0471975511966,1.83259571459405,76.1328745851883,124.751600426744,74.6895389672342
0,-1.0471975511966,1.5707963267949,132.210418098997,77.626727888408,147.404715980786
0,-1.0471975511966,1.30899693899575,162.486589083508,152.536716487717,107.873920046508
0,-0.837758040957278,-2,84.5523364825717,53.5476207845976,134.800566154916
0,-0.837758040957278,-2.0943951023932,19.1280971057635,68.2871798147373,67.535895241844
0,-0.837758040957278,-1.83259571459405,174.086436066241,0.51119306234636,11.1449690814828
0,-0.837758040957278,-1.5707963267949,26.7636199535688,134.618243607606,112.189113140851
0,-0.837758040957278,-1.30899693899575,62.8168678362717,116.114073736094,146.568265467752
0,-0.837758040957278,2,14.5586669095723,7.25951015080337,170.716141259195
0,-0.837758040957278,2.0943951023932,164.064728595139,140.581476619498,113.053438439509
0,-0.837758040957278,1.83259571459405,137.381401302795,172.261995888896,30.0270228484396
0,-0.837758040957278,1.5707963267949,158.820662009635,165.602372782291,17.6502275224527
0,-0.837758040957278,1.30899693899575,62.5676782363786,11.3914957102342,93.0494924666354
0.785398163397448,-2.51327412287183,-2,17.590095771898,13.8975153990613,48.048411622132
0.785398163397448,-2.51327412287183,-2.0943951023932,19.7387085402875,165.526735545709,175.404900991895
0.785398163397448,-2.51327412287183,-1.83259571459405,131.27956920364,81.176168885154,64.2157842066318
0.785398163397448,-2.51327412287183,-1.5707963267949,110.884447890213,158.009366398902,94.757660666302
0.785398163397448,-2.51327412287183,-1.30899693899575,94.7224659355291,93.0114385112789,6.34440962355213
0.785398163397448,-2.51327412287183,2,20.7098428873805,43.1343762737729,108.20582676631
0.785398163397448,-2.51327412287183,2.0943951023932,154.42077179562,22.2438101686592,45.6923308222868
0.785398163397448,-2.51327412287183,1.83259571459405,90.7425091464175,116.733836234687,169.102087985324
0.785398163397448,-2.51327412287183,1.5707963267949,146.488786979524,93.890369344518,14.7468883023867
0.785398163397448,-2.51327412287183,1.30899693899575,97.2906516541,79.5924116037692,119.234622742426
0.785398163397448,-2.30383461263251,-2,144.18576604773,61.1767261840294,157.138593158112
0.785398163397448,-2.30383461263251,-2.0943951023932,119.265128287337,79.5994740314837,78.7135834898968
0.785398163397448,-2.30383461263251,-1.83259571459405,157.678619967211,98.4542483126332,73.6559264107161
0.785398163397448,-2.30383461263251,-1.5707963267949,146.700742727897,28.6983633842103,57.820156887225
0.785398163397448,-2.30383461263251,-1.30899693899575,93.0718739010372,149.898007249546,166.96922808076
0.785398163397448,-2.30383461263251,2,120.17638864096,82.3239884025346,138.010403758242
0.785398163397448,-2.30383461263251,2.0943951023932,17.5037197519144,147.928324279155,176.152046238686
0.785398163397448,-2.30383461263251,1.83259571459405,121.79800946913,147.275675990135,99.8451425209963
0.785398163397448,-2.30383461263251,1.5707963267949,171.978706651517,107.669114882674,98.7215608757942
0.785398163397448,-2.30383461263251,1.30899693899575,46.7385149119378,7.46029848263868,13.1821107338124
0.785398163397448,-2.0943951023932,-2,98.6707042076191,89.8196137201149,66.6502679714104
0.785398163397448,-2.0943951023932,-2.0943951023932,61.0484312291528,148.5455698143,6.03242529059099
0.785398163397448,-2.0943951023932,-1.83259571459405,165.49242043375,28.1859944106192,32.8622195276955
0.785398163397448,-2.0943951023932,-1.5707963267949,64.3197525698097,117.993001149443,63.0206464298736
0.785398163397448,-2.0943951023932,-1.30899693899575,160.623205808938,69.5154061040146,2.10461103479154
0.785398163397448,-2.0943951023932,2,122.546706790751,32.5168256700108,77.8774939284693
0.785398163397448,-2.0943951023932,2.0943951023932,129.786312347788,118.425078297353,72.1032829707279
0.785398163397448,-2.0943951023932,1.83259571459405,61.2303307369422,112.594162424471,33.2901783548146
0.785398163397448,-2.0943951023932,1.5707963267949,107.035716105738,96.199284031583,48.5064382618649
0.785398163397448,-2.0943951023932,1.30899693899575,52.9725524273846,91.0889749082275,174.956177189215
0.785398163397448,-1.88495559215388,-2,150.287199167087,118.948741490138,64.9434947098379
0.785398163397448,-1.88495559215388,-2.0943951023932,99.5908398994215,127.115270493907,62.0454260429225
0.785398163397448,-1.88495559215388,-1.83259571459405,109.40119926561,131.052489718687,82.4182271305581
0.785398163397448,-1.88495559215388,-1.5707963267949,64.1351245744821,85.0550234851543,83.5865576960819
0.785398163397448,-1.88495559215388,-1.30899693899575,77.064239924578,82.2619862858021,126.041002259085
0.785398163397448,-1.88495559215388,2,69.1399947689128,40.0547848154584,84.6957099931288
0.785398163397448,-1.88495559215388,2.0943951023932,1.29293476863986,17.2979780727627,15.47801637565
0.785398163397448,-1.88495559215388,1.83259571459405,162.779302982196,92.6788357158456,126.312535175757
0.785398163397448,-1.88495559215388,1.5707963267949,120.830181774242,177.360816456468,105.480696964555
0.785398163397448,-1.88495559215388,1.30899693899575,25.6029430795091,30.174092558148,144.465903147058
0.785398163397448,-1.67551608191456,-2,85.1258400363912,56.7889736738702,36.7490060270204
0.785398163397448,-1.67551608191456,-2.0943951023932,118.37528919621,112.075590368013,19.8737373140137
0.785398163397448,-1.67551608191456,-1.83259571459405,29.2096987219644,76.2548191673601,38.447049472858
0.785398163397448,-1.67551608191456,-1.5707963267949,43.3868159882714,23.0546533546638,175.509957440951
0.785398163397448,-1.67551608191456,-1.30899693899575,73.2296225005724,137.945263826914,66.3308252476865
0.785398163397448,-1.67551608191456,2,78.3899695181236,1.43320941882945,179.461945032794
0.785398163397448,-1.67551608191456,2.0943951023932,25.3056598611323,85.2160004719699,167.611838782112
0.785398163397448,-1.67551608191456,1.83259571459405,67.3069447250612,89.0435793646202,152.921331352119
0.785398163397448,-1.67551608191456,1.5707963267949,62.6352358961614,98.9206536912197,167.432496574634
0.785398163397448,-1.67551608191456,1.30899693899575,157.275968829477,25.5473944181271,146.629654765441
0.785398163397448,-1.46607657167524,-2,175.692871746009,15.3988765671942,131.680458010733
0.785398163397448,-1.46607657167524,-2.0943951023932,10.7280891230018,50.6250982428203,18.5607089755726
0.785398163397448,-1.46607657167524,-1.83259571459405,97.2237397106401,155.983647817171,123.770948005343
0.785398163397448,-1.46607657167524,-1.5707963267949,73.2157055591049,155.979327646348,118.910443801501
0.785398163397448,-1.46607657167524,-1.30899693899575,23.0552180011128,103.310755154107,90.1200527556109
0.785398163397448,-1.46607657167524,2,32.0598677670999,117.940998661748,86.7195263819312
0.785398163397448,-1.46607657167524,2.0943951023932,111.72594737764,164.533333942021,129.576477960019
0.785398163397448,-1.46607657167524,1.83259571459405,73.8690947130881,146.198869014168,40.0515843934478
0.785398163397448,-1.46607657167524,1.5707963267949,93.4890728137277,42.131761814483,78.2228543530546
0.785398163397448,-1.46607657167524,1.30899693899575,48.7908767606951,33.6838853454985,121.309543440344
0.785398163397448,-1.25663706143592,-2,161.117492606098,156.775755502256,25.6076166863579
0.785398163397448,-1.25663706143592,-2.0943951023932,15.8028163179014,179.199736833624,17.7284178131535
0.785398163397448,-1.25663706143592,-1.83259571459405,35.2865413686396,76.3797479032035,115.695925845523
0.785398163397448,-1.25663706143592,-1.5707963267949,23.7480326653319,115.172283829768,80.6046681621482
0.785398163397448,-1.25663706143592,-1.30899693899575,18.3859096139655,39.140757832682,153.777819853526
0.785398163397448,-1.25663706143592,2,153.644933047716,69.5081264303562,177.817950335933
0.785398163397448,-1.25663706143592,2.0943951023932,31.8990823773138,107.518049727353,153.674476551726
0.785398163397448,-1.25663706143592,1.83259571459405,97.8800634006086,150.527211290565,35.024332767441
0.785398163397448,-1.25663706143592,1.5707963267949,92.2638492120467,52.0121631410242,78.7226403885787
0.785398163397448,-1.25663706143592,1.30899693899575,94.1124226189335,12.4894773396979,75.1750421365609
0.785398163397448,-1.0471975511966,-2,169.334905501664,106.747985851618,168.926502685204
0.785398163397448,-1.0471975511966,-2.0943951023932,11.2261564046942,134.342510796472,49.1153778039711
0.785398163397448,-1.0471975511966,-1.83259571459405,99.654559650319,26.4324541896502,72.7625081970061
0.785398163397448,-1.0471975511966,-1.5707963267949,101.30165535427,49.1149398540221,127.424307600668
0.785398163397448,-1.0471975511966,-1.30899693899575,97.4751253044398,167.586291939538,163.486407020196
0.785398163397448,-1.0471975511966,2,39.1118484152441,2.0264631598661,172.159319185445
0.785398163397448,-1.0471975511966,2.0943951023932,144.235886457529,80.4249119348238,14.8262421898941
0.785398163397448,-1.0471975511966,1.83259571459405,138.736310933327,72.2648203279363,129.451645530065
0.785398163397448,-1.0471975511966,1.5707963267949,142.846026835966,0.352415563712869,149.740853466614
0.785398163397448,-1.0471975511966,1.30899693899575,98.70991105458,149.200473017756,104.102492474342
0.785398163397448,-0.837758040957278,-2,113.117764088224,8.59922400697135,31.8778369285753
0.785398163397448,-0.837758040957278,-2.0943951023932,141.734532577348,10.3473053774861,120.209429357931
0.785398163397448,-0.837758040957278,-1.83259571459405,67.54067526315,97.097622540216,7.8167208765478
0.785398163397448,-0.837758040957278,-1.5707963267949,74.242800122949,168.86897513147,15.1507468265412
0.785398163397448,-0.837758040957278,-1.30899693899575,73.7061158464184,55.1717626032829,24.5176799812033
0.785398163397448,-0.837758040957278,2,43.6882903788901,12.538263104336,22.595473834443
0.785398163397448,-0.837758040957278,2.0943951023932,146.233804863681,125.362478329664,52.0703450745507
0.785398163397448,-0.837758040957278,1.83259571459405,55.1403703407853,111.155597281369,5.79170433112327
0.785398163397448,-0.837758040957278,1.5707963267949,160.066114511162,22.6712786535637,86.1122663657847
0.785398163397448,-0.837758040957278,1.30899693899575,59.3999324942484,61.4766097958977,44.8470874815659
1.5707963267949,-2.51327412287183,-2,162.064564972646,104.291698568417,170.66233301082
1.5707963267949,-2.51327412287183,-2.0943951023932,145.865366680074,78.9689667716971,179.156474063565
1.5707963267949,-2.51327412287183,-1.83259571459405,27.2267497474181,16.5242828829513,76.325405552019
1.5707963267949,-2.51327412287183,-1.5707963267949,148.744399428654,35.0730638652738,98.0563163062658
1.5707963267949,-2.51327412287183,-1.30899693899575,108.195135579016,155.734864268871,111.539302679206
1.5707963267949,-2.51327412287183,2,62.7979595150697,114.091634249973,39.7561005507319
1.5707963267949,-2.51327412287183,2.0943951023932,101.218106967203,5.41608991113763,57.6378038331752
1.5707963267949,-2.51327412287183,1.83259571459405,98.7647776243485,178.373990711423,53.8215845866484
1.5707963267949,-2.51327412287183,1.5707963267949,95.0392846701115,37.2404507565196,102.043934269441
1.5707963267949,-2.51327412287183,1.30899693899575,39.4337661039078,135.553760111358,119.094456986199
1.5707963267949,-2.30383461263251,-2,177.525843838672,68.0438808075546,141.247317879314
1.5707963267949,-2.30383461263251,-2.0943951023932,146.113785148752,72.7695776670197,17.0529357108459
1.5707963267949,-2.30383461263251,-1.83259571459405,98.5193287714838,54.3520963893297,114.109512015935
1.5707963267949,-2.30383461263251,-1.5707963267949,32.7991309079653,84.5846750201995,23.7470467724767
1.5707963267949,-2.30383461263251,-1.30899693899575,17.3606458710129,168.845649605687,88.1556440694829
1.5707963267949,-2.30383461263251,2,34.6922710594055,105.253936856625,47.331262492826
1.5707963267949,-2.30383461263251,2.0943951023932,10.5358675742587,161.864131093354,6.99069574626027
1.5707963267949,-2.30383461263251,1.83259571459405,167.335620536768,31.5678217560127,157.023846002462
1.5707963267949,-2.30383461263251,1.5707963267949,46.8753412210372,72.3920268767068,76.4334989120082
1.5707963267949,-2.30383461263251,1.30899693899575,116.58515719204,38.6299063262575,4.8602988002636
1.5707963267949,-2.0943951023932,-2,110.544477594044,4.80683081720384,145.391080377912
1.5707963267949,-2.0943951023932,-2.0943951023932,16.0244915797874,154.103723131827,29.6762911887652
1.5707963267949,-2.0943951023932,-1.83259571459405,70.1043240767694,95.1327019017419,104.824735714906
1.5707963267949,-2.0943951023932,-1.5707963267949,48.4817161144808,87.7418139446192,155.736959566353
1.5707963267949,-2.0943951023932,-1.30899693899575,36.76099614834,57.9426444658679,89.6507165682795
1.5707963267949,-2.0943951023932,2,13.1282323752638,93.0532163924793,167.893743252462
1.5707963267949,-2.0943951023932,2.0943951023932,34.3326592011341,62.9421907624934,73.6281004423837
1.5707963267949,-2.0943951023932,1.83259571459405,165.012090831452,125.849103119185,40.7798761633249
1.5707963267949,-2.0943951023932,1.5707963267949,107.212459542072,29.1278194726472,168.353887831226
1.5707963267949,-2.0943951023932,1.30899693899575,63.7192219883185,135.722579480934,130.587044345484
1.5707963267949,-1.88495559215388,-2,170.018959067697,167.756819212108,42.6358113003387
1.5707963267949,-1.88495559215388,-2.0943951023932,19.0960599314888,141.81438712989,167.568950159866
1.5707963267949,-1.88495559215388,-1.83259571459405,67.2053572285237,175.618965550797,87.3246814715377
1.5707963267949,-1.88495559215388,-1.5707963267949,74.6961115866703,1.61876423295874,70.3929443709686
1.5707963267949,-1.88495559215388,-1.30899693899575,147.655424535082,146.37509843623,90.1868111398501
1.5707963267949,-1.88495559215388,2,111.028604232631,108.059839997821,59.5293210811127
1.5707963267949,-1.88495559215388,2.0943951023932,134.6175959464,82.3393802867254,150.926203282428
1.5707963267949,-1.88495559215388,1.83259571459405,130.079710992052,18.884883014961,39.9469581581261
1.5707963267949,-1.88495559215388,1.5707963267949,58.806645276368,143.723420314403,61.1900859151297
1.5707963267949,-1.88495559215388,1.30899693899575,121.416634500692,60.1556749413518,62.842153281715
1.5707963267949,-1.67551608191456,-2,76.435644358982,170.152537878958,78.0108594311338
1.5707963267949,-1.67551608191456,-2.0943951023932,33.0312057773373,87.4287972040255,3.85395465286242
1.5707963267949,-1.67551608191456,-1.83259571459405,74.6750370607732,7.33186600388149,103.086853234026
1.5707963267949,-1.67551608191456,-1.5707963267949,1.10983004326561,62.1384939362323,145.443735864096
1.5707963267949,-1.67551608191456,-1.30899693899575,77.510700398137,148.965059963112,46.2186189943791
1.5707963267949,-1.67551608191456,2,137.982755948943,102.901700257337,126.155465851937
1.5707963267949,-1.67551608191456,2.0943951023932,175.16761773317,100.847641233647,58.28365481976
1.5707963267949,-1.67551608191456,1.83259571459405,144.404041808196,99.9265713400962,102.307651782855
1.5707963267949,-1.67551608191456,1.5707963267949,109.592007694409,165.628057543121,54.8999294229731
1.5707963267949,-1.67551608191456,1.30899693899575,67.4835117893918,92.2102429160679,48.8831059695198
1.5707963267949,-1.46607657167524,-2,45.9094814709798,4.65915733165101,146.914443240897
1.5707963267949,-1.46607657167524,-2.0943951023932,133.086074070824,158.691880793181,66.3495312029664
1.5707963267949,-1.46607657167524,-1.83259571459405,81.4355112659205,97.1305727624155,35.1786666278988
1.5707963267949,-1.46607657167524,-1.5707963267949,171.401275645696,145.100278190883,38.2511379883519
1.5707963267949,-1.46607657167524,-1.30899693899575,45.5518751300568,65.3572761317236,63.3812243471746
1.5707963267949,-1.46607657167524,2,28.1561533911035,70.4887537806884,106.137780623237
1.5707963267949,-1.46607657167524,2.0943951023932,122.525851448358,63.7299981565131,87.0020777787978
1.5707963267949,-1.46607657167524,1.83259571459405,111.497126377408,175.133008684448,124.255756131457
1.5707963267949,-1.46607657167524,1.5707963267949,160.862337336736,159.76188446454,29.8537957084592
1.5707963267949,-1.46607657167524,1.30899693899575,64.2246389400927,91.9005535417935,138.323037759238
1.5707963267949,-1.25663706143592,-2,76.1361817941427,25.3692877650271,171.614188687677
1.5707963267949,-1.25663706143592,-2.0943951023932,172.720727841967,94.7616594412938,143.272594563684
1.5707963267949,-1.25663706143592,-1.83259571459405,130.931515024253,158.397623214092,41.9603531740883
1.5707963267949,-1.25663706143592,-1.5707963267949,110.609009677134,5.73244735021849,136.929131025064
1.5707963267949,-1.25663706143592,-1.30899693899575,145.383276346555,54.502141001694,32.6761144938268
1.5707963267949,-1.25663706143592,2,106.124269089768,135.692632074186,179.99616709018
1.5707963267949,-1.25663706143592,2.0943951023932,95.8740502807016,165.079079467471,93.6345030475355
1.5707963267949,-1.25663706143592,1.83259571459405,14.9960692371434,109.934799505574,171.048925349701
1.5707963267949,-1.25663706143592,1.5707963267949,5.18186715325657,63.6915149111993,39.9324878874191
1.5707963267949,-1.25663706143592,1.30899693899575,87.5344096436806,80.738630768433,15.2950269253103
1.5707963267949,-1.0471975511966,-2,118.512782069727,88.43294390724,101.299595907951
1.5707963267949,-1.0471975511966,-2.0943951023932,172.213440797223,172.000858783645,9.90946361403687
1.5707963267949,-1.0471975511966,-1.83259571459405,178.942569180066,82.931826277316,70.2638656664784
1.5707963267949,-1.0471975511966,-1.5707963267949,28.6885250062601,169.627584491976,107.839385931115
1.5707963267949,-1.0471975511966,-1.30899693899575,134.167959893621,0.097614018617287,40.9861858269677
1.5707963267949,-1.0471975511966,2,36.9326780164215,78.0389390269001,33.1419201207302
1.5707963267949,-1.0471975511966,2.0943951023932,101.543102498111,87.262165228697,46.9872776229289
1.5707963267949,-1.0471975511966,1.83259571459405,61.009878970179,65.4045460995756,74.4968454188978
1.5707963267949,-1.0471975511966,1.5707963267949,105.914261898371,93.2299110838632,31.9050798153517
1.5707963267949,-1.0471975511966,1.30899693899575,57.4261554932918,86.6730767687972,148.722353676629
1.5707963267949,-0.837758040957278,-2,19.1719767053385,133.26238823461,174.404502913464
1.5707963267949,-0.837758040957278,-2.0943951023932,22.5751209741081,168.103336684185,176.69417645846
1.5707963267949,-0.837758040957278,-1.83259571459405,51.194574744649,135.838313836742,59.9385212928833
1.5707963267949,-0.837758040957278,-1.5707963267949,79.1333991191034,159.766496588421,120.981831065951
1.5707963267949,-0.837758040957278,-1.30899693899575,101.879317123556,135.000993452513,145.760646359933
1.5707963267949,-0.837758040957278,2,23.9761656831197,136.180053653141,46.1522826812777
1.5707963267949,-0.837758040957278,2.0943951023932,81.7305297556661,9.03126025219385,93.5575125211089
1.5707963267949,-0.837758040957278,1.83259571459405,8.01293469022803,146.85889045952,23.8774566174747
1.5707963267949,-0.837758040957278,1.5707963267949,127.101219477774,46.0136531815087,146.412995974925
1.5707963267949,-0.837758040957278,1.30899693899575,99.3249564134332,114.64237253756,8.17754951687751
2.35619449019234,-2.51327412287183,-2,13.0910089622273,75.4812204960671,95.4184610457688
2.35619449019234,-2.51327412287183,-2.0943951023932,44.7398999639195,99.4452575995556,97.5184889062203
2.35619449019234,-2.51327412287183,-1.83259571459405,40.4262502366588,87.2047602700103,20.9237841593698
2.35619449019234,-2.51327412287183,-1.5707963267949,95.5253372541069,132.737651579818,162.417770562554
2.35619449019234,-2.51327412287183,-1.30899693899575,70.1868453999243,109.549751826704,173.589012670902
2.35619449019234,-2.51327412287183,2,66.4313475936659,62.9145335974142,88.4958803733744
2.35619449019234,-2.51327412287183,2.0943951023932,54.0409896103988,155.070088550694,132.266124509791
2.35619449019234,-2.51327412287183,1.83259571459405,146.488059391107,33.9718100685408,1.22611325191934
2.35619449019234,-2.51327412287183,1.5707963267949,20.7121244394052,9.98126711901165,173.274457490991
2.35619449019234,-2.51327412287183,1.30899693899575,76.7701022100295,34.245257610398,140.457000951637
2.35619449019234,-2.30383461263251,-2,171.289965507261,160.042578573924,87.355517789354
2.35619449019234,-2.30383461263251,-2.0943951023932,97.5293046078259,149.766541724463,149.058800432921
2.35619449019234,-2.30383461263251,-1.83259571459405,121.84600440445,3.43915930925801,8.61018165391602
2.35619449019234,-2.30383461263251,-1.5707963267949,140.16764186218,158.726307522771,74.1795020799377
2.35619449019234,-2.30383461263251,-1.30899693899575,91.3379436879863,120.848839595882,152.140751918966
2.35619449019234,-2.30383461263251,2,148.082644269442,64.444529808967,124.516306923233
2.35619449019234,-2.30383461263251,2.0943951023932,53.2865028805441,166.572929999751,127.820240570824
2.35619449019234,-2.30383461263251,1.83259571459405,75.8393166704558,57.4227036948509,124.424230854601
2.35619449019234,-2.30383461263251,1.5707963267949,47.9678664894746,125.998844516711,19.6691839021471
2.35619449019234,-2.30383461263251,1.30899693899575,16.0824301467389,3.46218915309349,124.830187845979
2.35619449019234,-2.0943951023932,-2,75.7287555117691,52.3809425649775,101.717947477973
2.35619449019234,-2.0943951023932,-2.0943951023932,136.786427431922,158.329254710366,6.56600252324604
2.35619449019234,-2.0943951023932,-1.83259571459405,62.1082609069284,174.888383778389,30.3593906000161
2.35619449019234,-2.0943951023932,-1.5707963267949,97.7336473629798,49.7943749151258,59.0199985799663
2.35619449019234,-2.0943951023932,-1.30899693899575,12.4444940155638,80.5593220168165,102.187115481492
2.35619449019234,-2.0943951023932,2,126.706805879066,58.5565900783899,78.08861313687
2.35619449019234,-2.0943951023932,2.0943951023932,153.701129485483,32.7687330992918,5.09846934184573
2.35619449019234,-2.0943951023932,1.83259571459405,55.5947425386957,14.1318226989778,37.355603172745
2.35619449019234,-2.0943951023932,1.5707963267949,36.8950416553626,179.474591675101,5.99408148946621
2.35619449019234,-2.0943951023932,1.30899693899575,86.8378102660571,16.3434312180722,121.397510627253
2.35619449019234,-1.88495559215388,-2,85.6830238457128,162.031920034729,171.364386687719
2.35619449019234,-1.88495559215388,-2.0943951023932,4.21943578783146,129.023637930532,10.5548039411813
2.35619449019234,-1.88495559215388,-1.83259571459405,125.643136461713,84.62158964746,66.8664564351657
2.35619449019234,-1.88495559215388,-1.5707963267949,135.60372539998,161.580560313415,54.4653018809729
2.35619449019234,-1.88495559215388,-1.30899693899575,23.6091282418578,175.750383152422,122.162587678502
2.35619449019234,-1.88495559215388,2,164.469802338405,115.399469526527,84.8887831942013
2.35619449019234,-1.88495559215388,2.0943951023932,10.1604387607222,85.6998670123092,89.3387798037341
2.35619449019234,-1.88495559215388,1.83259571459405,123.85946366597,87.488153193181,88.1586934079135
