px0,py0,pz0,qw0,qx0,qy0,qz0,px1,py1,pz1,qw1,qx1,qy1,qz1,px2,py2,pz2,qw2,qx2,qy2,qz2,px3,py3,pz3,qw3,qx3,qy3,qz3,px4,py4,pz4,qw4,qx4,qy4,qz4,px5,py5,pz5,qw5,qx5,qy5,qz5,px6,py6,pz6,qw6,qx6,qy6,qz6
0,0,0,1,0,0,0,0,0,0.089159,-0.707106781186547,0.707106781186547,0,0,0.284380507702512,1.93394110512561E-17,-0.226677550827895,-0.287606238475954,0.287606238475954,0.64597418802125,0.64597418802125,0.440214800732623,-2.70216767426915E-18,0.133288747060957,0.388174222324102,-0.388174222324102,0.591033648046436,0.591033648046436,0.440214800732623,0.10915,0.133288747060957,-8.00909736377695E-18,0.130798486050887,-3.10819045237359E-33,0.991408975169579,0.46476223904931,0.10915,0.224700156480615,0.289262232466434,0.44670595522945,0.645234345698162,0.548136652270713,0.535786782550323,0.146096351759107,0.205627366643649,0.616924287047697,-0.427244054511251,0.658282681825048,-0.059420978994803
0,0,0,1,0,0,0,0,0,0.089159,-0.707106781186547,0.707106781186547,0,0,0.284380507702512,1.93394110512561E-17,-0.226677550827895,-0.287606238475954,0.287606238475954,0.64597418802125,0.64597418802125,0.405592423746088,-3.50343084511117E-18,0.146374367688878,0.415626937777451,-0.415626937777451,0.572061402817686,0.572061402817686,0.405592423746088,0.10915,0.146374367688878,2.96561870889332E-17,-0.48432228965251,-1.76107230816097E-33,0.874889661469233,0.325380606574056,0.10915,0.196620630096748,0.699038480756576,0.461360181938897,-0.106513860232076,0.535860786512045,0.353818144139177,0.046670288987514,0.24201757018117,0.684110547941393,0.458272156905127,-0.119101007996379,0.554792157744768
0,0,0,1,0,0,0,0,0,0.089159,-0.707106781186547,0.707106781186547,0,0,0.284380507702512,1.93394110512561E-17,-0.226677550827895,-0.287606238475954,0.287606238475954,0.64597418802125,0.64597418802125,0.498015169187159,-8.04101829915712E-19,0.102290979448696,0.337402195082133,-0.337402195082133,0.621417539786059,0.621417539786059,0.498015169187159,0.10915,0.102290979448696,-4.89054004559014E-17,0.798685800509196,0,0.601748279652701,0.588994226946147,0.10915,0.076186697246598,0.130206219533759,0.632148991139438,0.695015352632391,-0.316840106365009,0.5709219975978,0.059355460073097,0.013201077301654,0.264293131417341,0.885283921886108,0.314533090537845,-0.217923044426879
0,0,0,1,0,0,0,0,0,0.089159,-0.707106781186547,0.707106781186547,0,0,0.284380507702512,1.93394110512561E-17,-0.226677550827895,-0.287606238475954,0.287606238475954,0.64597418802125,0.64597418802125,0.575879065496022,3.26797429940263E-18,0.035788929516365,0.253404407283398,-0.253404407283398,0.660141050359202,0.660141050359202,0.575879065496022,0.10915,0.035788929516365,-5.37848008250035E-17,0.878372455837072,1.75408956106381E-33,-0.477976807833551,0.496403038779108,0.10915,-0.015613246286731,0.642183766195866,-0.597278394699043,0.295972989366417,0.378495071600324,0.490477787770058,0.190723588395536,-0.006451855739693,0.727633411197813,-0.638481807737147,-0.191526688473079,-0.161889245164327
0,0,0,1,0,0,0,0,0,0.089159,-0.707106781186547,0.707106781186547,0,0,0.284380507702512,1.93394110512561E-17,-0.226677550827895,-0.287606238475954,0.287606238475954,0.64597418802125,0.64597418802125,0.633877816815401,8.4352922840548E-18,-0.048599777305061,0.165070799819069,-0.165070799819069,0.687569364535021,0.687569364535021,0.633877816815401,0.10915,-0.048599777305061,-5.50277597733906E-17,0.898671515929378,-1.71446844391902E-33,-0.438622282216937,0.55926004421804,0.10915,-0.106830443732714,-0.311604686290371,0.692110758425408,-0.634746027543205,0.144854057836868,0.60831823288442,0.129514216198171,-0.169694446336812,-0.148831448913304,0.937711983441795,-0.051147409706916,0.309724681619489
0,0,0,1,0,0,0,0,0,0.089159,-0.707106781186547,0.707106781186547,0,0,0.284380507702512,1.93394110512561E-17,-0.226677550827895,-0.287606238475954,0.287606238475954,0.64597418802125,0.64597418802125,-0.089902976317451,2.65252644934349E-17,-0.3440314433491,0.698962849985342,-0.698962849985342,-0.107009038591925,-0.107009038591925,-0.089902976317451,0.10915,-0.3440314433491,-6.10662356830721E-17,0.997287311338891,3.86233720712161E-34,0.073607191513102,-0.076006933137466,0.10915,-0.437655812420085,-0.150331014858013,0.047261375378165,-0.690941810843547,0.705525593013722,-0.0534214933437,0.030080722661109,-0.434303605620431,0.62316659191151,0.479459071359524,0.499753161536231,-0.363358191253476
0,0,0,1,0,0,0,0,0,0.089159,-0.707106781186547,0.707106781186547,0,0,0.284380507702512,1.93394110512561E-17,-0.226677550827895,-0.287606238475954,0.287606238475954,0.64597418802125,0.64597418802125,-0.099297888685324,2.43331141597287E-17,-0.308230911551156,0.703233176253405,-0.703233176253405,-0.073912785203562,-0.073912785203562,-0.099297888685324,0.10915,-0.308230911551156,-4.88137531335793E-18,0.079718908615228,0,0.996817383280005,-0.084255127483127,0.10915,-0.214783932812335,-0.184006562558304,-0.073158774212993,0.682745622421321,0.703312017354781,-0.113403009061861,0.185972359966834,-0.210091810840534,0.68357010299326,-0.520741812830366,-0.447573184574287,-0.247463377318664
0,0,0,1,0,0,0,0,0,0.089159,-0.707106781186547,0.707106781186547,0,0,0.284380507702512,1.93394110512561E-17,-0.226677550827895,-0.287606238475954,0.287606238475954,0.64597418802125,0.64597418802125,-0.065116801410378,3.02435298184573E-17,-0.404755324350728,0.687569364535022,-0.687569364535022,-0.165070799819067,-0.165070799819067,-0.065116801410378,0.10915,-0.404755324350728,-4.44789121817257E-17,0.72639576100952,0,-0.687276653457253,-0.159621958082289,0.10915,-0.409989621095993,0.706715422492445,-0.062569075811386,0.023522576630229,0.704333096448058,-0.164139520833417,0.1191554184094,-0.32842508695742,0.268753072349403,-0.04290039773467,0.051261649733725,0.960886874321603
0,0,0,1,0,0,0,0,0,0.089159,-0.707106781186547,0.707106781186547,0,0,0.284380507702512,1.93394110512561E-17,-0.226677550827895,-0.287606238475954,0.287606238475954,0.64597418802125,0.64597418802125,-0.007118050090999,3.54108478031095E-17,-0.489144031172154,0.660141050359202,-0.660141050359202,-0.253404407283396,-0.253404407283396,-0.007118050090999,0.10915,-0.489144031172154,7.85971758482721E-18,-0.128358929126332,0,0.99172777782693,-0.03121539406399,0.10915,-0.3976129407523,0.386508333832425,0.22302064293092,0.592124402366667,0.671015493730718,0.031087569703242,0.160361226206173,-0.381210470929761,0.733873698480289,-0.224764418465529,0.591464683005888,0.24714343937774
0,0,0,1,0,0,0,0,0,0.089159,-0.707106781186547,0.707106781186547,0,0,0.284380507702512,1.93394110512561E-17,-0.226677550827895,-0.287606238475954,0.287606238475954,0.64597418802125,0.64597418802125,0.070745846217864,3.94829239324279E-17,-0.555646081104485,0.62141753978606,-0.62141753978606,-0.337402195082132,-0.337402195082132,0.070745846217864,0.10915,-0.555646081104485,2.75658787362091E-17,-0.450184963622189,1.72548213583765E-33,0.892935327181363,-0.005350114520668,0.10915,-0.499360849833042,0.630367643846449,0.632426999894284,-0.320369526627418,0.316284823860892,-0.005666726142103,0.026851722188733,-0.499788899340343,0.000900376722455,0.003632434921553,0.708933952638256,-0.705264947048269
0,0,0,1,0,0,0,0,0,0.089159,-0.707106781186547,0.707106781186547,0,0,0.2125,2.25372238229042E-17,-0.278901796608386,-0.353553390593273,0.353553390593273,0.612372435695795,0.612372435695795,0.43977014147093,2.96122029006889E-18,0.040798602665346,0.324267924349105,-0.324267924349105,0.62837115882122,0.62837115882122,0.43977014147093,0.10915,0.040798602665346,-5.79503510533728E-17,0.946401053654329,1.6280032123385E-33,-0.322993878644745,0.381904586749957,0.10915,-0.034102666194628,0.299925417568675,-0.628830952455209,0.640347361903097,-0.323375375120424,0.446988232474417,0.106109807982301,-0.08438354020959,0.439124775193667,-0.042022967711519,0.896497172804632,-0.04118641947451
0,0,0,1,0,0,0,0,0,0.089159,-0.707106781186547,0.707106781186547,0,0,0.2125,2.25372238229042E-17,-0.278901796608386,-0.353553390593273,0.353553390593273,0.612372435695795,0.612372435695795,0.408625,1.73669195341198E-18,0.060796668026061,0.353553390593275,-0.353553390593275,0.612372435695794,0.612372435695794,0.408625,0.10915,0.060796668026061,2.64937961220323E-19,-0.004326765258437,-3.0815167555344E-33,0.99999063950739,0.407805951003351,0.10915,0.155443124160145,0.470156571897883,0.465568564033306,0.52815982230877,0.532208523216197,0.4894635780051,0.119388291020019,0.156149770771083,0.641204598558631,0.221156201123729,0.668428620289246,0.305204484026692
0,0,0,1,0,0,0,0,0,0.089159,-0.707106781186547,0.707106781186547,0,0,0.2125,2.25372238229042E-17,-0.278901796608386,-0.353553390593273,0.353553390593273,0.612372435695795,0.612372435695795,0.489862634920423,5.5536606699856E-18,-0.001539161687962,0.270598050073099,-0.270598050073099,0.653281482438188,0.653281482438188,0.489862634920423,0.10915,-0.001539161687962,-6.06009018120789E-17,0.989687832512551,0,0.143241035239939,0.516698543025397,0.10915,-0.09230510539033,-0.55159366422843,0.654399726129882,0.442430140907074,-0.267882433991361,0.447674544652555,0.149056196773226,-0.11271277815629,-0.43905002990192,-0.194319855874032,0.765652156501249,0.428079011516806
0,0,0,1,0,0,0,0,0,0.089159,-0.707106781186547,0.707106781186547,0,0,0.2125,2.25372238229042E-17,-0.278901796608386,-0.353553390593273,0.353553390593273,0.612372435695795,0.612372435695795,0.552198464634446,1.05280311487655E-17,-0.082776796608386,0.18301270189222,-0.18301270189222,0.683012701892219,0.683012701892219,0.552198464634446,0.10915,-0.082776796608386,-6.10481584852923E-17,0.996992088295113,-1.5453923592759E-33,-0.077503392680254,0.537571202652503,0.10915,-0.176289713934879,-0.05105149152479,-0.058553306118421,0.705261472939714,-0.704678302732958,0.538436438068751,0.026854659604587,-0.176425053794562,0.389413765669279,0.383825164461019,0.59455906182394,-0.58952072417921
0,0,0,1,0,0,0,0,0,0.089159,-0.707106781186547,0.707106781186547,0,0,0.2125,2.25372238229042E-17,-0.278901796608386,-0.353553390593273,0.353553390593273,0.612372435695795,0.612372435695795,0.591384405361888,1.63208082621587E-17,-0.177380026166922,0.092295955641258,-0.092295955641258,0.701057384649978,0.701057384649978,0.591384405361888,0.10915,-0.177380026166922,-4.90369109719018E-17,0.80083353022346,3.84785076389064E-33,-0.598887015112059,0.500594459045385,0.10915,-0.204134617321463,-0.06408827607679,-0.657361919316169,0.704196487402135,-0.260528898652265,0.521355627893346,0.072017437059232,-0.274586279030158,0.055391592629848,-0.286394315733739,0.919780235573665,-0.262515495979544
0,0,0,1,0,0,0,0,0,0.089159,-0.707106781186547,0.707106781186547,0,0,0.2125,2.25372238229042E-17,-0.278901796608386,-0.353553390593273,0.353553390593273,0.612372435695795,0.612372435695795,-0.178003738106544,2.48010762837652E-17,-0.315873313007027,0.706319348719195,-0.706319348719195,-0.033361319291835,-0.033361319291835,-0.178003738106544,0.10915,-0.315873313007027,-5.27072715442064E-17,0.860775067242298,1.78994956306755E-33,-0.508985543619872,-0.260940245112273,0.10915,-0.361482065518894,0.385026356277724,0.334159199275926,-0.593089120597823,0.623167416942888,-0.264251637953634,0.027137405720414,-0.355460516135039,-0.07713788853551,-0.098939015807164,-0.673519225102994,0.728445379366261
0,0,0,1,0,0,0,0,0,0.089159,-0.707106781186547,0.707106781186547,0,0,0.2125,2.25372238229042E-17,-0.278901796608386,-0.353553390593273,0.353553390593273,0.612372435695795,0.612372435695795,-0.179749999999999,2.25372238229042E-17,-0.278901796608385,0.707106781186547,-0.707106781186547,1.13728550371774E-15,1.14526133702528E-15,-0.179749999999999,0.10915,-0.278901796608385,-5.02172275989231E-17,0.820109563571901,-3.75741004360257E-33,0.572206521928846,-0.090916802643988,0.10915,-0.311571133110799,-0.444580980256344,-0.362618026315684,-0.549861575302647,0.607048735268362,-0.086911889775217,0.027672036849982,-0.300681128802357,-0.363118256392727,-0.289160022527509,-0.591799008427085,0.659018624069847
0,0,0,1,0,0,0,0,0,0.089159,-0.707106781186547,0.707106781186547,0,0,0.2125,2.25372238229042E-17,-0.278901796608386,-0.353553390593273,0.353553390593273,0.612372435695795,0.612372435695795,-0.166384405361887,2.87536393836498E-17,-0.380423567049849,0.701057384649978,-0.701057384649978,-0.092295955641256,-0.092295955641256,-0.166384405361887,0.10915,-0.380423567049849,-5.62980731797326E-17,0.919417308221921,-1.67578306578703E-33,0.393283375369411,-0.097935126394923,0.10915,-0.445794192784217,0.705357124320217,-0.451208194177379,0.04971244482736,-0.544436557834968,-0.051728735667064,0.157081131868477,-0.397411695394033,0.455809519268145,0.103527080276325,0.441975457817495,0.765622309288997
0,0,0,1,0,0,0,0,0,0.089159,-0.707106781186547,0.707106781186547,0,0,0.2125,2.25372238229042E-17,-0.278901796608386,-0.353553390593273,0.353553390593273,0.612372435695795,0.612372435695795,-0.127198464634446,3.45464164970429E-17,-0.475026796608385,0.683012701892219,-0.683012701892219,-0.183012701892219,-0.183012701892219,-0.127198464634446,0.10915,-0.475026796608385,-5.39905984326974E-17,0.881733385826637,-1.74740344448376E-33,-0.471748064456756,-0.205938938866572,0.10915,-0.527548794073256,-0.60731221052436,0.638301177651958,-0.362176585311661,-0.304255824279706,-0.201700914903947,0.191094864748151,-0.533902398900403,-0.625494337576233,0.660117176291136,-0.320695472224521,-0.264870838938865
0,0,0,1,0,0,0,0,0,0.089159,-0.707106781186547,0.707106781186547,0,0,0.2125,2.25372238229042E-17,-0.278901796608386,-0.353553390593273,0.353553390593273,0.612372435695795,0.612372435695795,-0.064862634920423,3.95207869758228E-17,-0.556264431528809,0.653281482438188,-0.653281482438188,-0.270598050073098,-0.270598050073098,-0.064862634920423,0.10915,-0.556264431528809,-6.00633225707158E-17,0.980908497250541,0,0.194469843476271,-0.028752311740048,0.10915,-0.643755385688704,-0.279956295041862,0.011054047424569,-0.649326168321002,0.707020373140361,0.002455582446047,0.034093687228966,-0.63087488671987,0.512997586474869,0.588581783686184,-0.274441521537265,0.561325940466019
0,0,0,1,0,0,0,0,0,0.089159,-0.707106781186547,0.707106781186547,0,0,0.131332222609353,2.47500517678932E-17,-0.31504001942544,-0.415626937777453,0.415626937777453,0.572061402817684,0.572061402817684,0.420105416775689,8.49518871821975E-18,-0.049577960307812,0.256808879137511,-0.256808879137511,0.658824103684842,0.658824103684842,0.420105416775689,0.10915,-0.049577960307812,-5.99168872833155E-17,0.978517027522253,7.87285204127299E-34,0.206166017687237,0.458294223077176,0.10915,-0.136181872305293,-0.689936383017254,0.693775687148588,0.154879912800431,0.136657586403043,0.456311192079309,0.191421458900255,-0.137056308400854,0.157106648697301,-0.175435051470953,0.688865033357731,0.685569113560069
0,0,0,1,0,0,0,0,0,0.089159,-0.707106781186547,0.707106781186547,0,0,0.131332222609353,2.47500517678932E-17,-0.31504001942544,-0.415626937777453,0.415626937777453,0.572061402817684,0.572061402817684,0.393798702953614,6.90091297999873E-18,-0.023541461631932,0.287606238475951,-0.287606238475951,0.645974188021251,0.645974188021251,0.393798702953614,0.10915,-0.023541461631932,-6.05261936378664E-17,0.988467755437847,-1.55871948987077E-33,0.15143149097749,0.422134101089356,0.10915,-0.113850529352117,-0.023240230201907,0.233746762561378,0.706724763751889,-0.667354816414832,0.393754349466373,0.032412846882794,-0.122754968092668,-0.173185788832412,0.068295799923181,0.741237562742837,-0.644910258747996
0,0,0,1,0,0,0,0,0,0.089159,-0.707106781186547,0.707106781186547,0,0,0.131332222609353,2.47500517678932E-17,-0.31504001942544,-0.415626937777453,0.415626937777453,0.572061402817684,0.572061402817684,0.460300752885945,1.16687015491883E-17,-0.101405357940796,0.200829176201179,-0.200829176201179,0.677987936460787,0.677987936460787,0.460300752885945,0.10915,-0.101405357940796,-4.28678051921559E-17,0.700084387139249,0,0.714060117135709,0.554932265750556,0.10915,-0.099534723568481,-0.589566025771285,0.37867140824629,0.390399668616986,0.597166613749272,0.554267864680989,0.184271044304581,-0.065924051545923,0.632917237082949,-0.407031651731954,-0.360734211252326,-0.551009831422095
0,0,0,1,0,0,0,0,0,0.089159,-0.707106781186547,0.707106781186547,0,0,0.131332222609353,2.47500517678932E-17,-0.31504001942544,-0.415626937777453,0.415626937777453,0.572061402817684,0.572061402817684,0.504384141126127,1.73279625178292E-17,-0.193828103381867,0.110615871041237,-0.110615871041237,0.69840112333371,0.69840112333371,0.504384141126127,0.10915,-0.193828103381867,3.36143206900328E-17,-0.548963516883993,0,0.835846311908091,0.417524000635478,0.10915,-0.15622572986709,0.23722541503927,0.705547313325966,-0.666126191092533,-0.046936005992325,0.386062745901871,0.086746548909958,-0.228900105198724,-0.164390640303145,0.197065246137212,0.950098101548369,-0.177354457456776
0,0,0,1,0,0,0,0,0,0.089159,-0.707106781186547,0.707106781186547,0,0,0.131332222609353,2.47500517678932E-17,-0.31504001942544,-0.415626937777453,0.415626937777453,0.572061402817684,0.572061402817684,0.523044657616834,2.34930266032796E-17,-0.294511240589146,0.018509897659267,-0.018509897659267,0.706864473353021,0.706864473353021,0.523044657616834,0.10915,-0.294511240589146,-3.21144180560506E-17,0.524468247961942,0,0.851430007035065,0.60757619478386,0.10915,-0.251931412921813,-0.678831150317071,-0.128585602650267,0.197960272173995,0.695317008846373,0.570740466803963,0.117438800347226,-0.178803340794928,0.789200687829122,0.092278896025903,-0.217272022857006,-0.566956566027686
0,0,0,1,0,0,0,0,0,0.089159,-0.707106781186547,0.707106781186547,0,0,0.131332222609353,2.47500517678932E-17,-0.31504001942544,-0.415626937777453,0.415626937777453,0.572061402817684,0.572061402817684,-0.258324882383685,2.19929620317272E-17,-0.270013327025874,0.705937264861656,-0.705937264861656,0.040651913603727,0.040651913603727,-0.258324882383685,0.10915,-0.270013327025874,-6.11969364220391E-17,0.999421816390599,5.78113238915289E-34,-0.034000484151178,-0.264757452675165,0.10915,-0.364444489993642,0.200849911929197,-0.15430877147127,-0.677981793913401,0.690064347033686,-0.304698558711035,0.037243146739287,-0.361723735911826,0.609446749619515,0.694394914026584,0.035863814702558,-0.380925385800424
0,0,0,1,0,0,0,0,0,0.089159,-0.707106781186547,0.707106781186547,0,0,0.131332222609353,2.47500517678932E-17,-0.31504001942544,-0.415626937777453,0.415626937777453,0.572061402817684,0.572061402817684,-0.252346173778482,1.97563486594202E-17,-0.233486658702172,0.703233176253404,-0.703233176253404,0.073912785203568,0.073912785203568,-0.252346173778482,0.10915,-0.233486658702172,-2.49819589135769E-17,0.407986350529317,-1.68758396565355E-33,0.912988027184239,-0.181834450311091,0.10915,-0.170346185520084,-0.547111224521785,-0.031255570309003,0.447961279579243,0.706415663278115,-0.225809656009221,0.158422448893743,-0.121237153114419,0.875193119598606,-0.388385171039817,-0.225395602428232,0.17997440020638
0,0,0,1,0,0,0,0,0,0.089159,-0.707106781186547,0.707106781186547,0,0,0.131332222609353,2.47500517678932E-17,-0.31504001942544,-0.415626937777453,0.415626937777453,0.572061402817684,0.572061402817684,-0.260380212398129,2.60070769325067E-17,-0.335568798261733,0.706864473353021,-0.706864473353021,-0.018509897659266,-0.018509897659266,-0.260380212398129,0.10915,-0.335568798261733,2.11881819588005E-17,-0.346029271028226,0,0.938223717240016,-0.321837000488084,0.10915,-0.26358487159983,0.605784136955594,0.223896336175222,0.364726718808709,0.670723811003689,-0.260750934160044,0.127091078377661,-0.211432209086656,0.867291043343462,-0.000208541965945,0.427966243149975,0.254265800631061
0,0,0,1,0,0,0,0,0,0.089159,-0.707106781186547,0.707106781186547,0,0,0.131332222609353,2.47500517678932E-17,-0.31504001942544,-0.415626937777453,0.415626937777453,0.572061402817684,0.572061402817684,-0.241719695907422,3.21721410179571E-17,-0.436251935469012,0.698401123333711,-0.69840112333371,-0.110615871041236,-0.110615871041236,-0.241719695907422,0.10915,-0.436251935469012,-3.73514850354631E-17,0.609996042311442,-1.94439081696024E-33,0.792404460086121,-0.150218969349746,0.10915,-0.412039551459636,-0.681141065013486,0.009300434560476,0.189860078879931,0.707045615160002,-0.170422905785168,0.132288586429987,-0.335687100480407,-0.52252928272412,-0.029638051688034,0.187762971662266,0.831161717754438
0,0,0,1,0,0,0,0,0,0.089159,-0.707106781186547,0.707106781186547,0,0,0.131332222609353,2.47500517678932E-17,-0.31504001942544,-0.415626937777453,0.415626937777453,0.572061402817684,0.572061402817684,-0.197636307667241,3.78314019865981E-17,-0.528674680910084,0.677987936460787,-0.677987936460787,-0.200829176201178,-0.200829176201178,-0.197636307667241,0.10915,-0.528674680910084,-4.97486621353527E-17,0.812457308833693,-3.79279979085073E-33,-0.583020686873728,-0.287303821542306,0.10915,-0.558979127043694,-0.124932325056359,0.699345409734859,-0.69598269673607,0.104479652960673,-0.260964841918381,0.111562182949645,-0.636913262862268,0.145406384189664,0.362212138675811,0.917757202570007,0.07335575753585
